Net Asset Value,NAV date
23.13,29-Jun-18
23.07,02-Jul-18
23.2,03-Jul-18
23.37,04-Jul-18
23.35,05-Jul-18
23.39,06-Jul-18
23.54,09-Jul-18
23.76,10-Jul-18
23.69,11-Jul-18
23.85,12-Jul-18
23.92,13-Jul-18
23.73,16-Jul-18
23.79,17-Jul-18
23.75,18-Jul-18
23.72,19-Jul-18
23.93,20-Jul-18
24.16,23-Jul-18
24.24,24-Jul-18
24.26,25-Jul-18
24.31,26-Jul-18
24.47,27-Jul-18
24.56,30-Jul-18
24.66,31-Jul-18
24.63,01-Aug-18
24.38,02-Aug-18
24.56,03-Aug-18
24.58,06-Aug-18
24.64,07-Aug-18
24.73,08-Aug-18
24.78,09-Aug-18
24.7,10-Aug-18
24.53,13-Aug-18
24.73,14-Aug-18
24.62,16-Aug-18
24.81,17-Aug-18
24.94,20-Aug-18
25,21-Aug-18
25.1,23-Aug-18
25,24-Aug-18
25.26,27-Aug-18
25.32,28-Aug-18
25.22,29-Aug-18
25.18,30-Aug-18
25.19,31-Aug-18
24.9,03-Sep-18
24.69,04-Sep-18
24.55,05-Sep-18
24.63,06-Sep-18
24.79,07-Sep-18
24.43,10-Sep-18
24.12,11-Sep-18
24.24,12-Sep-18
24.54,14-Sep-18
24.24,17-Sep-18
24.02,18-Sep-18
23.91,19-Sep-18
23.73,21-Sep-18
23.38,24-Sep-18
23.62,25-Sep-18
23.61,26-Sep-18
23.44,27-Sep-18
23.33,28-Sep-18
23.44,01-Oct-18
23.05,03-Oct-18
22.63,04-Oct-18
22.12,05-Oct-18
22.09,08-Oct-18
22,09-Oct-18
22.46,10-Oct-18
21.94,11-Oct-18
22.47,12-Oct-18
22.43,15-Oct-18
22.62,16-Oct-18
22.33,17-Oct-18
22.09,19-Oct-18
21.93,22-Oct-18
21.69,23-Oct-18
21.81,24-Oct-18
21.68,25-Oct-18
21.53,26-Oct-18
22.05,29-Oct-18
22.03,30-Oct-18
22.43,31-Oct-18
22.49,01-Nov-18
22.77,02-Nov-18
22.78,05-Nov-18
22.72,06-Nov-18
22.84,09-Nov-18
22.67,12-Nov-18
22.86,13-Nov-18
22.83,14-Nov-18
22.99,15-Nov-18
23.08,16-Nov-18
23.18,19-Nov-18
22.97,20-Nov-18
22.91,21-Nov-18
22.75,22-Nov-18
22.94,26-Nov-18
23.06,27-Nov-18
23.13,28-Nov-18
23.32,29-Nov-18
23.38,30-Nov-18
23.37,03-Dec-18
23.33,04-Dec-18
23.14,05-Dec-18
22.78,06-Dec-18
22.99,07-Dec-18
22.58,10-Dec-18
22.79,11-Dec-18
23.18,12-Dec-18
23.3,13-Dec-18
23.33,14-Dec-18
23.45,17-Dec-18
23.51,18-Dec-18
23.7,19-Dec-18
23.61,20-Dec-18
23.21,21-Dec-18
23.04,24-Dec-18
23.16,26-Dec-18
23.26,27-Dec-18
23.43,28-Dec-18
23.47,31-Dec-18
23.54,01-Jan-19
23.36,02-Jan-19
23.12,03-Jan-19
23.17,04-Jan-19
23.27,07-Jan-19
23.33,08-Jan-19
23.42,09-Jan-19
23.42,10-Jan-19
23.38,11-Jan-19
23.27,14-Jan-19
23.47,15-Jan-19
23.46,16-Jan-19
23.51,17-Jan-19
23.45,18-Jan-19
23.56,21-Jan-19
23.51,22-Jan-19
23.35,23-Jan-19
23.38,24-Jan-19
23.21,25-Jan-19
22.96,28-Jan-19
22.93,29-Jan-19
23.06,30-Jan-19
23.45,31-Jan-19
23.55,01-Feb-19
23.61,04-Feb-19
23.65,05-Feb-19
23.84,06-Feb-19
23.84,07-Feb-19
23.6,08-Feb-19
23.4,11-Feb-19
23.28,12-Feb-19
23.2,13-Feb-19
23.06,14-Feb-19
22.91,15-Feb-19
22.74,18-Feb-19
22.69,19-Feb-19
22.9,20-Feb-19
23.04,21-Feb-19
23.02,22-Feb-19
23.2,25-Feb-19
23.13,26-Feb-19
23.13,27-Feb-19
23.13,28-Feb-19
23.24,01-Mar-19
23.49,05-Mar-19
23.6,06-Mar-19
23.64,07-Mar-19
23.64,08-Mar-19
23.89,11-Mar-19
24.15,12-Mar-19
24.2,13-Mar-19
24.18,14-Mar-19
24.31,15-Mar-19
24.38,18-Mar-19
24.51,19-Mar-19
24.48,20-Mar-19
24.41,22-Mar-19
24.19,25-Mar-19
24.49,26-Mar-19
24.37,27-Mar-19
24.62,28-Mar-19
24.74,29-Mar-19
24.81,01-Apr-19
24.83,02-Apr-19
24.65,03-Apr-19
24.58,04-Apr-19
24.67,05-Apr-19
24.58,08-Apr-19
24.65,09-Apr-19
24.46,10-Apr-19
24.48,11-Apr-19
24.62,12-Apr-19
24.74,15-Apr-19
24.96,16-Apr-19
24.85,18-Apr-19
24.57,22-Apr-19
24.5,23-Apr-19
24.76,24-Apr-19
24.63,25-Apr-19
24.81,26-Apr-19
24.88,30-Apr-19
24.78,02-May-19
24.76,03-May-19
24.54,06-May-19
24.36,07-May-19
24.11,08-May-19
24.02,09-May-19
24.02,10-May-19
23.73,13-May-19
23.88,14-May-19
23.75,15-May-19
23.92,16-May-19
24.24,17-May-19
25.08,20-May-19
24.87,21-May-19
24.93,22-May-19
24.82,23-May-19
25.28,24-May-19
25.56,27-May-19
25.49,28-May-19
25.34,29-May-19
25.56,30-May-19
25.53,31-May-19
25.77,03-Jun-19
25.68,04-Jun-19
25.3,06-Jun-19
25.37,07-Jun-19
25.54,10-Jun-19
25.63,11-Jun-19
25.48,12-Jun-19
25.54,13-Jun-19
25.37,14-Jun-19
25.04,17-Jun-19
25.12,18-Jun-19
25.14,19-Jun-19
25.44,20-Jun-19
25.25,21-Jun-19
25.2,24-Jun-19
25.39,25-Jun-19
25.52,26-Jun-19
25.56,27-Jun-19
25.51,28-Jun-19
25.64,01-Jul-19
25.69,02-Jul-19
25.69,03-Jul-19
25.75,04-Jul-19
25.52,05-Jul-19
24.98,08-Jul-19
25.01,09-Jul-19
24.91,10-Jul-19
25.02,11-Jul-19
24.97,12-Jul-19
25,15-Jul-19
25.17,16-Jul-19
25.24,17-Jul-19
25.03,18-Jul-19
24.73,19-Jul-19
24.56,22-Jul-19
24.54,23-Jul-19
24.45,24-Jul-19
24.45,25-Jul-19
24.59,26-Jul-19
24.42,29-Jul-19
24.23,30-Jul-19
24.29,31-Jul-19
23.99,01-Aug-19
24.02,02-Aug-19
23.75,05-Aug-19
24.01,06-Aug-19
23.84,07-Aug-19
24.13,08-Aug-19
24.34,09-Aug-19
23.83,13-Aug-19
24.07,14-Aug-19
24.07,16-Aug-19
24.11,19-Aug-19
23.99,20-Aug-19
23.84,21-Aug-19
23.56,22-Aug-19
23.63,23-Aug-19
24.21,26-Aug-19
24.33,27-Aug-19
24.23,28-Aug-19
24.06,29-Aug-19
24.18,30-Aug-19
23.74,03-Sep-19
23.83,04-Sep-19
23.83,05-Sep-19
24.03,06-Sep-19
24.18,09-Sep-19
24.17,11-Sep-19
24.1,12-Sep-19
24.27,13-Sep-19
24.18,16-Sep-19
23.82,17-Sep-19
23.87,18-Sep-19
23.63,19-Sep-19
24.95,20-Sep-19
25.73,23-Sep-19
25.65,24-Sep-19
25.39,25-Sep-19
25.72,26-Sep-19
25.68,27-Sep-19
25.57,30-Sep-19
25.45,01-Oct-19
25.29,03-Oct-19
24.95,04-Oct-19
24.9,07-Oct-19
25.38,09-Oct-19
25.2,10-Oct-19
25.36,11-Oct-19
25.46,14-Oct-19
25.6,15-Oct-19
25.67,16-Oct-19
25.9,17-Oct-19
26.06,18-Oct-19
26.02,22-Oct-19
26.11,23-Oct-19
26.13,24-Oct-19
26.09,25-Oct-19
26.45,29-Oct-19
26.55,30-Oct-19
26.53,31-Oct-19
26.49,01-Nov-19
26.62,04-Nov-19
26.54,05-Nov-19
26.61,06-Nov-19
26.69,07-Nov-19
26.55,08-Nov-19
26.62,11-Nov-19
26.5,13-Nov-19
26.59,14-Nov-19
26.71,15-Nov-19
26.64,18-Nov-19
26.68,19-Nov-19
26.72,20-Nov-19
26.66,21-Nov-19
26.49,22-Nov-19
26.78,25-Nov-19
26.79,26-Nov-19
26.89,27-Nov-19
26.97,28-Nov-19
26.82,29-Nov-19
26.81,02-Dec-19
26.76,03-Dec-19
26.87,04-Dec-19
26.88,05-Dec-19
26.75,06-Dec-19
26.76,09-Dec-19
26.65,10-Dec-19
26.75,11-Dec-19
26.84,12-Dec-19
27.03,13-Dec-19
26.99,16-Dec-19
27.16,17-Dec-19
27.23,18-Dec-19
27.26,19-Dec-19
27.29,20-Dec-19
27.27,23-Dec-19
27.19,24-Dec-19
27.08,26-Dec-19
27.28,27-Dec-19
27.29,30-Dec-19
27.15,31-Dec-19
27.22,01-Jan-20
27.39,02-Jan-20
27.29,03-Jan-20
26.84,06-Jan-20
27,07-Jan-20
27,08-Jan-20
27.38,09-Jan-20
27.47,10-Jan-20
27.65,13-Jan-20
27.73,14-Jan-20
27.74,15-Jan-20
27.83,16-Jan-20
27.84,17-Jan-20
27.6,20-Jan-20
27.5,21-Jan-20
27.4,22-Jan-20
27.6,23-Jan-20
27.8,24-Jan-20
27.64,27-Jan-20
27.54,28-Jan-20
27.7,29-Jan-20
27.55,30-Jan-20
27.52,31-Jan-20
27.18,03-Feb-20
27.81,04-Feb-20
28.04,05-Feb-20
28.13,06-Feb-20
28.17,07-Feb-20
28.11,10-Feb-20
28.16,11-Feb-20
28.41,12-Feb-20
28.43,13-Feb-20
28.3,14-Feb-20
28.15,17-Feb-20
28.16,18-Feb-20
28.54,19-Feb-20
28.46,20-Feb-20
28,24-Feb-20
27.96,25-Feb-20
27.75,26-Feb-20
27.68,27-Feb-20
26.8,28-Feb-20
26.62,02-Mar-20
26.97,03-Mar-20
26.74,04-Mar-20
26.82,05-Mar-20
26.39,06-Mar-20
25.33,09-Mar-20
25.33,11-Mar-20
23.54,12-Mar-20
24.31,13-Mar-20
22.8,16-Mar-20
22.32,17-Mar-20
21.16,18-Mar-20
20.73,19-Mar-20
21.86,20-Mar-20
19.22,23-Mar-20
19.71,24-Mar-20
20.82,25-Mar-20
21.57,26-Mar-20
21.52,27-Mar-20
20.79,30-Mar-20
21.49,31-Mar-20
20.79,01-Apr-20
20.79,01-Apr-20
20.38,03-Apr-20
20.38,03-Apr-20
21.93,07-Apr-20
21.93,07-Apr-20
22,08-Apr-20
22,08-Apr-20
22.85,09-Apr-20
22.85,09-Apr-20
22.59,13-Apr-20
22.59,13-Apr-20
22.46,15-Apr-20
22.46,15-Apr-20
22.62,16-Apr-20
22.62,16-Apr-20
23.16,17-Apr-20
23.16,17-Apr-20
23.18,20-Apr-20
23.18,20-Apr-20
22.63,21-Apr-20
22.63,21-Apr-20
23.02,22-Apr-20
23.02,22-Apr-20
23.24,23-Apr-20
23.24,23-Apr-20
22.91,24-Apr-20
22.91,24-Apr-20
23.21,27-Apr-20
23.21,27-Apr-20
23.36,28-Apr-20
23.36,28-Apr-20
23.7,29-Apr-20
23.7,29-Apr-20
24.26,30-Apr-20
24.26,30-Apr-20
23.13,04-May-20
23.13,04-May-20
22.86,05-May-20
22.86,05-May-20
23.02,06-May-20
23.02,06-May-20
22.83,07-May-20
22.83,07-May-20
22.99,08-May-20
22.99,08-May-20
23.04,11-May-20
23.04,11-May-20
22.98,12-May-20
22.98,12-May-20
23.33,13-May-20
23.33,13-May-20
22.91,14-May-20
22.91,14-May-20
22.85,15-May-20
22.85,15-May-20
22.15,18-May-20
22.15,18-May-20
22.28,19-May-20
22.28,19-May-20
22.71,20-May-20
22.71,20-May-20
22.82,21-May-20
22.82,21-May-20
22.7,22-May-20
