Net Asset Value,NAV date
24.1711,16-Oct-17
24.1807,17-Oct-17
24.1791,18-Oct-17
24.2067,23-Oct-17
24.2016,24-Oct-17
24.221,25-Oct-17
24.2221,26-Oct-17
24.2282,27-Oct-17
24.2388,30-Oct-17
24.2352,31-Oct-17
24.2352,01-Nov-17
24.2437,02-Nov-17
24.2478,03-Nov-17
24.2545,06-Nov-17
24.2673,07-Nov-17
24.2604,08-Nov-17
24.256,09-Nov-17
24.2808,10-Nov-17
24.2864,13-Nov-17
24.2829,14-Nov-17
24.2933,15-Nov-17
24.2811,16-Nov-17
24.2999,17-Nov-17
24.3036,20-Nov-17
24.3132,21-Nov-17
24.3209,22-Nov-17
24.3255,23-Nov-17
24.3349,24-Nov-17
24.3308,27-Nov-17
24.3369,28-Nov-17
24.3534,29-Nov-17
24.3505,30-Nov-17
24.3932,01-Dec-17
24.3855,04-Dec-17
24.375,05-Dec-17
24.3972,06-Dec-17
24.3765,07-Dec-17
24.3932,08-Dec-17
24.3981,11-Dec-17
24.4196,12-Dec-17
24.4193,13-Dec-17
24.4153,14-Dec-17
24.4211,15-Dec-17
24.4318,18-Dec-17
24.4267,19-Dec-17
24.4278,20-Dec-17
24.4254,21-Dec-17
24.4353,22-Dec-17
24.4406,26-Dec-17
24.4527,27-Dec-17
24.4476,28-Dec-17
24.4668,29-Dec-17
24.4716,01-Jan-18
24.4899,02-Jan-18
24.4937,03-Jan-18
24.4956,04-Jan-18
24.5019,05-Jan-18
24.5081,08-Jan-18
24.5102,09-Jan-18
24.5116,10-Jan-18
24.5115,11-Jan-18
24.5172,12-Jan-18
24.5248,15-Jan-18
24.5398,16-Jan-18
24.5295,17-Jan-18
24.562,18-Jan-18
24.547,19-Jan-18
24.5586,22-Jan-18
24.5623,23-Jan-18
24.5761,24-Jan-18
24.5681,25-Jan-18
24.6047,29-Jan-18
24.6014,30-Jan-18
24.6135,31-Jan-18
24.6232,01-Feb-18
24.6604,02-Feb-18
24.6289,05-Feb-18
24.6467,06-Feb-18
24.6634,07-Feb-18
24.653,08-Feb-18
24.6505,09-Feb-18
24.6646,12-Feb-18
24.6812,14-Feb-18
