Net Asset Value,NAV date
52.1225,07-Sep-17
52.1021,08-Sep-17
52.1088,11-Sep-17
52.0917,12-Sep-17
52.0588,13-Sep-17
52.067,14-Sep-17
52.0136,15-Sep-17
51.996,18-Sep-17
51.998,19-Sep-17
52.0323,20-Sep-17
51.8531,21-Sep-17
51.8514,22-Sep-17
51.9431,25-Sep-17
51.8752,26-Sep-17
51.8639,27-Sep-17
51.9223,28-Sep-17
51.9118,29-Sep-17
51.9968,03-Oct-17
51.8913,04-Oct-17
51.8295,05-Oct-17
51.8051,06-Oct-17
51.775,09-Oct-17
51.8104,10-Oct-17
51.8371,11-Oct-17
51.8303,12-Oct-17
51.9245,13-Oct-17
51.9483,16-Oct-17
51.9152,17-Oct-17
51.9284,18-Oct-17
51.8929,23-Oct-17
51.926,24-Oct-17
51.9301,25-Oct-17
51.9946,26-Oct-17
51.996,27-Oct-17
51.9072,30-Oct-17
51.9667,31-Oct-17
51.9147,01-Nov-17
51.9757,02-Nov-17
51.9947,03-Nov-17
51.9446,06-Nov-17
51.8857,07-Nov-17
51.8688,08-Nov-17
51.8886,09-Nov-17
51.8718,10-Nov-17
51.8457,13-Nov-17
51.7199,14-Nov-17
51.7651,15-Nov-17
51.6936,16-Nov-17
51.7076,17-Nov-17
51.9786,20-Nov-17
51.9576,21-Nov-17
51.8043,22-Nov-17
51.7609,23-Nov-17
51.7825,24-Nov-17
51.7546,27-Nov-17
51.7734,28-Nov-17
51.7906,29-Nov-17
51.7542,30-Nov-17
51.7281,04-Dec-17
51.7735,05-Dec-17
51.8243,06-Dec-17
51.8053,07-Dec-17
51.7602,08-Dec-17
51.6519,11-Dec-17
51.5846,12-Dec-17
51.5551,13-Dec-17
51.6377,14-Dec-17
51.6482,15-Dec-17
51.6105,18-Dec-17
51.6363,19-Dec-17
51.572,20-Dec-17
51.5078,21-Dec-17
51.4477,22-Dec-17
51.4389,26-Dec-17
51.4984,27-Dec-17
51.1589,28-Dec-17
51.2,29-Dec-17
51.2196,01-Jan-18
51.173,02-Jan-18
51.2223,03-Jan-18
51.2068,04-Jan-18
51.3536,05-Jan-18
51.3414,08-Jan-18
51.3055,09-Jan-18
51.1857,10-Jan-18
51.1891,11-Jan-18
51.1885,12-Jan-18
51.2309,15-Jan-18
50.9981,16-Jan-18
51.2117,17-Jan-18
51.1406,18-Jan-18
51.147,19-Jan-18
51.1746,22-Jan-18
51.2592,23-Jan-18
51.2374,24-Jan-18
51.2065,25-Jan-18
51.071,29-Jan-18
51.0647,30-Jan-18
51.0751,31-Jan-18
50.806,01-Feb-18
50.8483,02-Feb-18
50.8421,05-Feb-18
50.8916,06-Feb-18
50.9891,07-Feb-18
51.1254,08-Feb-18
51.0914,09-Feb-18
51.1025,12-Feb-18
51.136,14-Feb-18
51.0132,15-Feb-18
51.0039,16-Feb-18
50.871,20-Feb-18
50.804,21-Feb-18
50.7199,22-Feb-18
50.8381,23-Feb-18
50.8097,26-Feb-18
50.8233,27-Feb-18
50.7688,28-Feb-18
50.727,01-Mar-18
50.7398,05-Mar-18
50.732,06-Mar-18
50.8727,07-Mar-18
50.9172,08-Mar-18
50.8983,09-Mar-18
50.9973,12-Mar-18
50.9884,13-Mar-18
51.007,14-Mar-18
51.0949,15-Mar-18
51.235,16-Mar-18
51.2355,19-Mar-18
51.2273,20-Mar-18
51.2441,21-Mar-18
51.3266,22-Mar-18
51.3753,23-Mar-18
51.3206,26-Mar-18
52.0281,27-Mar-18
52.0365,28-Mar-18
52.1542,03-Apr-18
52.2186,04-Apr-18
52.4445,05-Apr-18
52.4213,06-Apr-18
52.3902,09-Apr-18
52.2307,10-Apr-18
52.108,11-Apr-18
52.1116,12-Apr-18
52.0987,13-Apr-18
52.1403,16-Apr-18
52.1308,17-Apr-18
52.0841,18-Apr-18
51.9335,19-Apr-18
51.8458,20-Apr-18
51.8272,23-Apr-18
51.8475,24-Apr-18
51.7486,25-Apr-18
51.6863,26-Apr-18
51.6842,27-Apr-18
51.7596,02-May-18
51.789,03-May-18
51.7966,04-May-18
51.9199,07-May-18
51.9558,08-May-18
51.7869,09-May-18
51.7634,10-May-18
51.7458,11-May-18
51.6854,14-May-18
51.5578,15-May-18
51.5169,16-May-18
51.4724,17-May-18
51.5816,18-May-18
51.6058,21-May-18
51.6483,22-May-18
51.5996,23-May-18
51.5415,24-May-18
51.6533,25-May-18
51.7683,28-May-18
51.7678,29-May-18
51.7608,30-May-18
51.663,31-May-18
51.6327,01-Jun-18
51.6128,04-Jun-18
51.6548,05-Jun-18
51.5003,06-Jun-18
51.3754,07-Jun-18
51.4194,08-Jun-18
51.4029,11-Jun-18
51.4121,12-Jun-18
51.4666,13-Jun-18
51.5024,14-Jun-18
51.566,15-Jun-18
51.6197,18-Jun-18
51.6359,19-Jun-18
51.6727,20-Jun-18
51.7684,21-Jun-18
51.7724,22-Jun-18
51.7755,25-Jun-18
51.7797,26-Jun-18
51.7294,27-Jun-18
51.6767,28-Jun-18
51.6574,29-Jun-18
51.719,02-Jul-18
51.7215,03-Jul-18
51.7496,04-Jul-18
51.7307,05-Jul-18
