Net Asset Value,NAV date
555.84,22-Jun-15
556.78,23-Jun-15
554.93,24-Jun-15
556.56,25-Jun-15
557.12,26-Jun-15
552.02,29-Jun-15
555.9,30-Jun-15
560.88,01-Jul-15
562.38,02-Jul-15
562.91,03-Jul-15
565.54,06-Jul-15
566.6,07-Jul-15
560.76,08-Jul-15
561.01,09-Jul-15
563.81,10-Jul-15
568.59,13-Jul-15
568.53,14-Jul-15
570.48,15-Jul-15
574.45,16-Jul-15
576.23,17-Jul-15
576.12,20-Jul-15
569.99,21-Jul-15
575,22-Jul-15
574.58,23-Jul-15
571.89,24-Jul-15
565.64,27-Jul-15
565.48,28-Jul-15
568.95,29-Jul-15
570.53,30-Jul-15
574.76,31-Jul-15
576.04,03-Aug-15
576.97,04-Aug-15
579.54,05-Aug-15
580.87,06-Aug-15
580.96,07-Aug-15
579.89,10-Aug-15
576.46,11-Aug-15
568.82,12-Aug-15
568.18,13-Aug-15
576.78,14-Aug-15
576.47,17-Aug-15
577.28,18-Aug-15
578.72,19-Aug-15
571.85,20-Aug-15
567.97,21-Aug-15
540.48,24-Aug-15
545.15,25-Aug-15
543.66,26-Aug-15
551.53,27-Aug-15
552.68,28-Aug-15
552.61,31-Aug-15
544.59,01-Sep-15
543.45,02-Sep-15
548.02,03-Sep-15
540.2,04-Sep-15
534.04,07-Sep-15
539.58,08-Sep-15
546.57,09-Sep-15
545.67,10-Sep-15
544.82,11-Sep-15
549.27,14-Sep-15
546.53,15-Sep-15
547.98,16-Sep-15
553.89,18-Sep-15
555.52,21-Sep-15
548.54,22-Sep-15
549.95,23-Sep-15
551.45,24-Sep-15
548.17,28-Sep-15
549.56,29-Sep-15
554.86,30-Sep-15
554.37,01-Oct-15
562.31,05-Oct-15
563.07,06-Oct-15
564.72,07-Oct-15
562.23,08-Oct-15
564.57,09-Oct-15
563.33,12-Oct-15
563.21,13-Oct-15
562.76,14-Oct-15
566.95,15-Oct-15
569.57,16-Oct-15
570.42,19-Oct-15
571.57,20-Oct-15
569.04,21-Oct-15
569.36,23-Oct-15
567.79,26-Oct-15
567.26,27-Oct-15
564.8,28-Oct-15
561.72,29-Oct-15
561.1,30-Oct-15
560.71,02-Nov-15
561.77,03-Nov-15
560.67,04-Nov-15
556.01,05-Nov-15
554.46,06-Nov-15
553.22,09-Nov-15
546.9,10-Nov-15
547.79,13-Nov-15
549.19,16-Nov-15
549.36,17-Nov-15
545.11,18-Nov-15
551.28,19-Nov-15
553.15,20-Nov-15
554.15,23-Nov-15
553.66,24-Nov-15
556.03,26-Nov-15
558.99,27-Nov-15
559.28,30-Nov-15
560.45,01-Dec-15
560.12,02-Dec-15
558.07,03-Dec-15
554.71,04-Dec-15
554.42,07-Dec-15
551.36,08-Dec-15
545.63,09-Dec-15
548.42,10-Dec-15
544.47,11-Dec-15
545.95,14-Dec-15
548.7,15-Dec-15
551.28,16-Dec-15
556.43,17-Dec-15
553.4,18-Dec-15
556.43,21-Dec-15
554.95,22-Dec-15
558.96,23-Dec-15
558.88,24-Dec-15
561.66,28-Dec-15
561.81,29-Dec-15
561.36,30-Dec-15
563.81,31-Dec-15
566.45,01-Jan-16
559.43,04-Jan-16
561.19,05-Jan-16
560.59,06-Jan-16
551.35,07-Jan-16
555.67,08-Jan-16
552.7,11-Jan-16
549.89,12-Jan-16
550.1,13-Jan-16
546.97,14-Jan-16
540.51,15-Jan-16
532.55,18-Jan-16
536.9,19-Jan-16
529.92,20-Jan-16
529.75,21-Jan-16
536.69,22-Jan-16
537.46,25-Jan-16
538.53,27-Jan-16
537.42,28-Jan-16
544.83,29-Jan-16
545.36,01-Feb-16
538.41,02-Feb-16
531.42,03-Feb-16
530.8,04-Feb-16
537.46,05-Feb-16
534.49,08-Feb-16
529.01,09-Feb-16
523.87,10-Feb-16
511.36,11-Feb-16
509.7,12-Feb-16
521.72,15-Feb-16
513.43,16-Feb-16
515.33,17-Feb-16
519.28,18-Feb-16
518.66,19-Feb-16
520.92,22-Feb-16
514.13,23-Feb-16
509.51,24-Feb-16
504.22,25-Feb-16
506.85,26-Feb-16
508.4,29-Feb-16
521.01,01-Mar-16
528.75,02-Mar-16
533.41,03-Mar-16
536.32,04-Mar-16
535.7,08-Mar-16
538.32,09-Mar-16
536.26,10-Mar-16
536.45,11-Mar-16
539.03,14-Mar-16
536.15,15-Mar-16
537.87,16-Mar-16
540.05,17-Mar-16
543.33,18-Mar-16
549.14,21-Mar-16
549.9,22-Mar-16
549.6,23-Mar-16
543.65,28-Mar-16
544.05,29-Mar-16
550.47,30-Mar-16
552.35,31-Mar-16
552.04,01-Apr-16
554.5,04-Apr-16
547.19,05-Apr-16
548.13,06-Apr-16
546.34,07-Apr-16
547.83,08-Apr-16
552.2,11-Apr-16
554.96,12-Apr-16
560.49,13-Apr-16
564.35,18-Apr-16
565.93,20-Apr-16
567.2,21-Apr-16
567.34,22-Apr-16
565.55,25-Apr-16
569.63,26-Apr-16
569.78,27-Apr-16
564.43,28-Apr-16
565.52,29-Apr-16
565.54,02-May-16
562.29,03-May-16
559.94,04-May-16
561.15,05-May-16
559.22,06-May-16
565.34,09-May-16
566.22,10-May-16
566.63,11-May-16
569.45,12-May-16
568.57,13-May-16
570.58,16-May-16
571.83,17-May-16
570.75,18-May-16
566.77,19-May-16
564.57,20-May-16
563.07,23-May-16
562.52,24-May-16
569.74,25-May-16
576.12,26-May-16
580.94,27-May-16
583.51,30-May-16
583.57,31-May-16
583.05,01-Jun-16
585.86,02-Jun-16
587.77,03-Jun-16
588.03,06-Jun-16
591.06,07-Jun-16
592.46,08-Jun-16
590.64,09-Jun-16
589.43,10-Jun-16
586.58,13-Jun-16
587.19,14-Jun-16
591.55,15-Jun-16
589.01,16-Jun-16
589.47,17-Jun-16
591.81,20-Jun-16
591.34,21-Jun-16
590.72,22-Jun-16
593.59,23-Jun-16
585.53,24-Jun-16
587.89,27-Jun-16
588.93,28-Jun-16
594.4,29-Jun-16
598.97,30-Jun-16
602.2,01-Jul-16
605.6,04-Jul-16
604.45,05-Jul-16
603.11,07-Jul-16
602.78,08-Jul-16
609.09,11-Jul-16
611.26,12-Jul-16
609.41,13-Jul-16
612.26,14-Jul-16
610.52,15-Jul-16
609.35,18-Jul-16
610.54,19-Jul-16
614.95,20-Jul-16
613.52,21-Jul-16
617.59,22-Jul-16
622.93,25-Jul-16
621.67,26-Jul-16
623.41,27-Jul-16
627.77,28-Jul-16
629.43,29-Jul-16
630.95,01-Aug-16
628.17,02-Aug-16
622.81,03-Aug-16
624.49,04-Aug-16
631.77,05-Aug-16
634.78,08-Aug-16
632.71,09-Aug-16
628.78,10-Aug-16
627.98,11-Aug-16
630.13,12-Aug-16
630.28,16-Aug-16
631.15,17-Aug-16
634.85,18-Aug-16
636.26,19-Aug-16
633.23,22-Aug-16
633.11,23-Aug-16
635.96,24-Aug-16
633.74,25-Aug-16
633.9,26-Aug-16
634.64,29-Aug-16
639.12,30-Aug-16
642.45,31-Aug-16
640.11,01-Sep-16
641.72,02-Sep-16
648.24,06-Sep-16
648.89,07-Sep-16
649.84,08-Sep-16
646.15,09-Sep-16
637.34,12-Sep-16
640.94,14-Sep-16
641.39,15-Sep-16
642.66,16-Sep-16
643.81,19-Sep-16
642.93,20-Sep-16
643.17,21-Sep-16
649.63,22-Sep-16
647.99,23-Sep-16
644.39,26-Sep-16
644.14,27-Sep-16
646.92,28-Sep-16
633.94,29-Sep-16
639.94,30-Sep-16
649.91,03-Oct-16
651.8,04-Oct-16
653.25,05-Oct-16
651.63,06-Oct-16
651.21,07-Oct-16
651.7,10-Oct-16
644.84,13-Oct-16
646.55,14-Oct-16
643.43,17-Oct-16
650.36,18-Oct-16
651.3,19-Oct-16
652.38,20-Oct-16
653.54,21-Oct-16
654.37,24-Oct-16
653.75,25-Oct-16
648.8,26-Oct-16
645.32,27-Oct-16
648.66,28-Oct-16
650.16,01-Nov-16
642.69,02-Nov-16
639.4,03-Nov-16
633.62,04-Nov-16
638.99,07-Nov-16
641.84,08-Nov-16
637.75,09-Nov-16
644.59,10-Nov-16
629.91,11-Nov-16
614.2,15-Nov-16
615.4,16-Nov-16
615.28,17-Nov-16
614.33,18-Nov-16
605.56,21-Nov-16
609.36,22-Nov-16
