Net Asset Value,NAV date
89.8913,22-Mar-16
89.8576,23-Mar-16
89.1704,28-Mar-16
89.1237,29-Mar-16
90.1908,30-Mar-16
90.3439,31-Mar-16
90.1219,01-Apr-16
90.8754,04-Apr-16
89.5861,05-Apr-16
89.799,06-Apr-16
89.4324,07-Apr-16
89.6391,08-Apr-16
90.4427,11-Apr-16
90.8944,12-Apr-16
91.7328,13-Apr-16
92.3399,18-Apr-16
92.2828,20-Apr-16
92.2545,21-Apr-16
92.2158,22-Apr-16
91.9704,25-Apr-16
92.607,26-Apr-16
92.7289,27-Apr-16
91.9833,28-Apr-16
92.0661,29-Apr-16
91.7785,02-May-16
91.2578,03-May-16
90.8781,04-May-16
90.801,05-May-16
90.7914,06-May-16
91.7368,09-May-16
92.0157,10-May-16
91.9612,11-May-16
92.3996,12-May-16
91.9499,13-May-16
92.107,16-May-16
92.3077,17-May-16
92.2636,18-May-16
91.838,19-May-16
91.5264,20-May-16
91.3482,23-May-16
91.3601,24-May-16
92.538,25-May-16
93.3764,26-May-16
93.8364,27-May-16
94.0661,30-May-16
93.9014,31-May-16
93.9042,01-Jun-16
94.2336,02-Jun-16
94.3593,03-Jun-16
94.3201,06-Jun-16
94.6973,07-Jun-16
94.7741,08-Jun-16
94.4558,09-Jun-16
94.2437,10-Jun-16
93.7986,13-Jun-16
93.762,14-Jun-16
94.4607,15-Jun-16
93.9787,16-Jun-16
94.1551,17-Jun-16
94.5221,20-Jun-16
94.4846,21-Jun-16
94.4977,22-Jun-16
95.0735,23-Jun-16
93.9189,24-Jun-16
94.2712,27-Jun-16
94.521,28-Jun-16
95.2788,29-Jun-16
96.1161,30-Jun-16
96.5708,01-Jul-16
96.9172,04-Jul-16
96.7197,05-Jul-16
96.699,07-Jul-16
96.758,08-Jul-16
97.6919,11-Jul-16
98.2317,12-Jul-16
98.0994,13-Jul-16
98.3661,14-Jul-16
98.3145,15-Jul-16
98.128,18-Jul-16
98.2336,19-Jul-16
98.6577,20-Jul-16
98.2975,21-Jul-16
98.5056,22-Jul-16
99.1888,25-Jul-16
98.9509,26-Jul-16
98.8513,27-Jul-16
99.271,28-Jul-16
99.1803,29-Jul-16
99.3339,01-Aug-16
99.2852,02-Aug-16
98.8154,03-Aug-16
98.9436,04-Aug-16
100.1319,05-Aug-16
100.4981,08-Aug-16
100.3724,09-Aug-16
99.5222,10-Aug-16
99.5808,11-Aug-16
99.9581,12-Aug-16
99.7412,16-Aug-16
99.8614,17-Aug-16
100.5647,18-Aug-16
100.6793,19-Aug-16
100.1866,22-Aug-16
100.2684,23-Aug-16
100.632,24-Aug-16
100.2075,25-Aug-16
100.0847,26-Aug-16
100.3231,29-Aug-16
101.2671,30-Aug-16
101.7365,31-Aug-16
101.5426,01-Sep-16
101.926,02-Sep-16
103.1968,06-Sep-16
102.9706,07-Sep-16
103.3065,08-Sep-16
102.5962,09-Sep-16
101.2687,12-Sep-16
101.5355,14-Sep-16
101.3786,15-Sep-16
101.5847,16-Sep-16
101.8142,19-Sep-16
101.5806,20-Sep-16
101.5423,21-Sep-16
102.2329,22-Sep-16
101.8363,23-Sep-16
101.229,26-Sep-16
101.0668,27-Sep-16
101.4802,28-Sep-16
100.1111,29-Sep-16
100.7641,30-Sep-16
101.9577,03-Oct-16
102.2682,04-Oct-16
102.2368,05-Oct-16
101.8906,06-Oct-16
101.8093,07-Oct-16
101.9483,10-Oct-16
101.1075,13-Oct-16
101.2797,14-Oct-16
100.6645,17-Oct-16
101.5895,18-Oct-16
101.5833,19-Oct-16
101.7786,20-Oct-16
101.8923,21-Oct-16
101.9375,24-Oct-16
102.1509,25-Oct-16
101.3327,26-Oct-16
100.9639,27-Oct-16
101.3658,28-Oct-16
101.2774,01-Nov-16
100.4905,02-Nov-16
100.0727,03-Nov-16
99.481,04-Nov-16
100.0467,07-Nov-16
100.4846,08-Nov-16
99.9841,09-Nov-16
100.9452,10-Nov-16
99.1305,11-Nov-16
97.8451,15-Nov-16
98.0488,16-Nov-16
97.812,17-Nov-16
97.9948,18-Nov-16
96.7768,21-Nov-16
97.4107,22-Nov-16
97.7877,23-Nov-16
97.5899,24-Nov-16
98.471,25-Nov-16
98.2683,28-Nov-16
98.2759,29-Nov-16
99.1881,30-Nov-16
98.7313,01-Dec-16
97.9082,02-Dec-16
98.4107,05-Dec-16
98.4455,06-Dec-16
97.6211,07-Dec-16
98.5601,08-Dec-16
98.5811,09-Dec-16
97.6929,12-Dec-16
98.101,13-Dec-16
97.9029,14-Dec-16
97.5541,15-Dec-16
97.3609,16-Dec-16
96.979,19-Dec-16
96.5389,20-Dec-16
96.4635,21-Dec-16
95.5762,22-Dec-16
95.4379,23-Dec-16
94.6851,26-Dec-16
95.3989,27-Dec-16
95.5495,28-Dec-16
96.3612,29-Dec-16
96.9963,30-Dec-16
97.4929,02-Jan-17
97.611,03-Jan-17
97.8033,04-Jan-17
98.4131,05-Jan-17
98.187,06-Jan-17
97.9402,09-Jan-17
98.1739,10-Jan-17
98.9407,11-Jan-17
99.2122,12-Jan-17
99.0885,13-Jan-17
99.2876,16-Jan-17
99.5713,17-Jan-17
99.7916,18-Jan-17
99.8076,19-Jan-17
98.9148,20-Jan-17
99.1363,23-Jan-17
99.8104,24-Jan-17
100.5913,25-Jan-17
100.9895,27-Jan-17
101.0503,30-Jan-17
100.3351,31-Jan-17
101.4082,01-Feb-17
101.6664,02-Feb-17
102.0311,03-Feb-17
102.3559,06-Feb-17
102.1726,07-Feb-17
101.8077,08-Feb-17
101.7212,09-Feb-17
101.9723,10-Feb-17
102.1377,13-Feb-17
101.8228,14-Feb-17
101.2673,15-Feb-17
102.04,16-Feb-17
102.4368,17-Feb-17
102.7827,20-Feb-17
103.1601,21-Feb-17
102.9352,22-Feb-17
102.935,23-Feb-17
102.5233,27-Feb-17
102.5647,28-Feb-17
102.8494,01-Mar-17
102.3798,02-Mar-17
102.599,03-Mar-17
102.935,06-Mar-17
102.7182,07-Mar-17
102.5425,08-Mar-17
102.5247,09-Mar-17
102.4002,10-Mar-17
103.2939,14-Mar-17
103.4901,15-Mar-17
103.9835,16-Mar-17
103.8102,17-Mar-17
103.6866,20-Mar-17
103.3773,21-Mar-17
102.8881,22-Mar-17
103.4102,23-Mar-17
103.5162,24-Mar-17
103.4013,27-Mar-17
103.8922,28-Mar-17
104.0197,29-Mar-17
104.3536,30-Mar-17
104.2611,31-Mar-17
104.3697,03-Apr-17
104.7565,05-Apr-17
104.5938,06-Apr-17
104.2426,07-Apr-17
104.3869,10-Apr-17
104.9069,11-Apr-17
104.8511,12-Apr-17
104.7666,13-Apr-17
104.4592,17-Apr-17
104.3145,18-Apr-17
104.4906,19-Apr-17
104.6389,20-Apr-17
104.5847,21-Apr-17
105.1125,24-Apr-17
105.8381,25-Apr-17
105.9644,26-Apr-17
105.9627,27-Apr-17
105.7709,28-Apr-17
105.74,02-May-17
105.7768,03-May-17
106.0958,04-May-17
105.5055,05-May-17
105.7795,08-May-17
105.7628,09-May-17
106.6585,10-May-17
106.6932,11-May-17
106.48,12-May-17
106.9213,15-May-17
107.3885,16-May-17
107.3377,17-May-17
106.3877,18-May-17
106.3407,19-May-17
105.892,22-May-17
105.6423,23-May-17
105.5132,24-May-17
106.5288,25-May-17
107.0727,26-May-17
106.8519,29-May-17
107.1966,30-May-17
107.5431,31-May-17
107.7346,01-Jun-17
107.9963,02-Jun-17
108.3852,05-Jun-17
108.0894,06-Jun-17
108.4755,07-Jun-17
108.6381,08-Jun-17
108.7514,09-Jun-17
108.4588,12-Jun-17
108.3999,13-Jun-17
108.5388,14-Jun-17
108.1908,15-Jun-17
108.2945,16-Jun-17
108.6089,19-Jun-17
108.599,20-Jun-17
108.511,21-Jun-17
108.29,22-Jun-17
107.772,23-Jun-17
107.2293,27-Jun-17
107.2976,28-Jun-17
107.4527,29-Jun-17
107.7359,30-Jun-17
108.0967,03-Jul-17
107.8248,04-Jul-17
108.2571,05-Jul-17
108.3776,06-Jul-17
108.4067,07-Jul-17
109.0803,10-Jul-17
109.1201,11-Jul-17
109.3765,12-Jul-17
109.7922,13-Jul-17
109.8266,14-Jul-17
110.1282,17-Jul-17
110.1211,18-Jul-17
110.6901,19-Jul-17
110.6738,20-Jul-17
110.7662,21-Jul-17
110.9633,24-Jul-17
111.1587,25-Jul-17
111.4121,26-Jul-17
111.4141,27-Jul-17
111.0831,28-Jul-17
111.5598,31-Jul-17
112.0576,01-Aug-17
111.9526,02-Aug-17
111.5642,03-Aug-17
112.2127,04-Aug-17
112.2595,07-Aug-17
111.4834,08-Aug-17
110.8404,09-Aug-17
109.9688,10-Aug-17
109.2862,11-Aug-17
110.0033,14-Aug-17
110.8326,16-Aug-17
110.7574,17-Aug-17
110.3788,18-Aug-17
109.737,21-Aug-17
109.8023,22-Aug-17
110.427,23-Aug-17
110.584,24-Aug-17
110.9868,28-Aug-17
110.2203,29-Aug-17
110.8154,30-Aug-17
111.0444,31-Aug-17
111.6436,01-Sep-17
110.9653,04-Sep-17
111.2961,05-Sep-17
111.107,06-Sep-17
111.5045,07-Sep-17
111.2313,08-Sep-17
111.8669,11-Sep-17
112.4241,12-Sep-17
112.1236,13-Sep-17
112.356,14-Sep-17
112.2689,15-Sep-17
112.9262,18-Sep-17
113.0124,19-Sep-17
112.7467,20-Sep-17
112.5531,21-Sep-17
111.3569,22-Sep-17
110.709,25-Sep-17
110.6299,26-Sep-17
109.685,27-Sep-17
110.158,28-Sep-17
110.478,29-Sep-17
110.8881,03-Oct-17
111.0777,04-Oct-17
110.9473,05-Oct-17
111.5655,06-Oct-17
111.6251,09-Oct-17
111.9956,10-Oct-17
111.8061,11-Oct-17
112.5044,12-Oct-17
112.9907,13-Oct-17
113.4293,16-Oct-17
113.4554,17-Oct-17
112.7974,18-Oct-17
112.7095,23-Oct-17
112.8028,24-Oct-17
113.5357,25-Oct-17
113.9667,26-Oct-17
113.626,27-Oct-17
114.1534,30-Oct-17
114.2535,31-Oct-17
115.0048,01-Nov-17
114.9083,02-Nov-17
115.1893,03-Nov-17
115.4632,06-Nov-17
114.5393,07-Nov-17
114.2406,08-Nov-17
114.6533,09-Nov-17
115.0583,10-Nov-17
114.77,13-Nov-17
114.6264,14-Nov-17
114.0355,15-Nov-17
114.5125,16-Nov-17
114.8756,17-Nov-17
115.0901,20-Nov-17
115.5837,21-Nov-17
115.5586,22-Nov-17
115.5587,23-Nov-17
115.8402,24-Nov-17
116.1649,27-Nov-17
115.9638,28-Nov-17
115.7172,29-Nov-17
114.8865,30-Nov-17
114.0033,01-Dec-17
113.9931,04-Dec-17
113.9762,05-Dec-17
113.4271,06-Dec-17
114.6179,07-Dec-17
115.3554,08-Dec-17
115.5832,11-Dec-17
115.0128,12-Dec-17
114.6551,13-Dec-17
115.1386,14-Dec-17
115.7864,15-Dec-17
116.1813,18-Dec-17
116.9581,19-Dec-17
116.8362,20-Dec-17
116.7423,21-Dec-17
117.1241,22-Dec-17
117.2248,26-Dec-17
117.05,27-Dec-17
116.7145,28-Dec-17
117.3179,29-Dec-17
116.8061,01-Jan-18
116.7374,02-Jan-18
116.7761,03-Jan-18
117.0678,04-Jan-18
117.8213,05-Jan-18
118.0913,08-Jan-18
118.0239,09-Jan-18
117.6018,10-Jan-18
117.8191,11-Jan-18
117.7762,12-Jan-18
117.7669,15-Jan-18
117.1477,16-Jan-18
117.8215,17-Jan-18
117.4088,18-Jan-18
118.0272,19-Jan-18
118.4209,22-Jan-18
119.234,23-Jan-18
118.8619,24-Jan-18
118.5282,25-Jan-18
118.4122,29-Jan-18
118.0509,30-Jan-18
117.9359,31-Jan-18
117.6981,01-Feb-18
115.621,02-Feb-18
115.5131,05-Feb-18
114.3486,06-Feb-18
114.4573,07-Feb-18
115.3988,08-Feb-18
114.642,09-Feb-18
115.2021,12-Feb-18
114.7292,14-Feb-18
114.7541,15-Feb-18
114.0297,16-Feb-18
113.4339,19-Feb-18
113.2025,20-Feb-18
113.2159,21-Feb-18
112.8797,22-Feb-18
113.7965,23-Feb-18
114.5829,26-Feb-18
114.5576,27-Feb-18
114.1784,28-Feb-18
113.8637,01-Mar-18
113.1429,05-Mar-18
112.2115,06-Mar-18
111.7553,07-Mar-18
112.25,08-Mar-18
111.9321,09-Mar-18
113.1604,12-Mar-18
113.5387,13-Mar-18
113.4487,14-Mar-18
113.3284,15-Mar-18
112.5105,16-Mar-18
111.5912,19-Mar-18
111.8403,20-Mar-18
111.9828,21-Mar-18
111.6019,22-Mar-18
110.7867,23-Mar-18
111.6284,26-Mar-18
112.6711,27-Mar-18
112.3375,28-Mar-18
113.0346,02-Apr-18
113.573,03-Apr-18
112.6003,04-Apr-18
114.1271,05-Apr-18
114.2065,06-Apr-18
114.8097,09-Apr-18
114.9345,10-Apr-18
114.4551,11-Apr-18
114.718,12-Apr-18
114.8617,13-Apr-18
115.2057,16-Apr-18
115.395,17-Apr-18
114.9784,18-Apr-18
115.2249,19-Apr-18
115.1108,20-Apr-18
115.2246,23-Apr-18
114.8512,24-Apr-18
114.3703,25-Apr-18
114.6127,26-Apr-18
115.4535,27-Apr-18
115.9637,30-Apr-18
115.7045,02-May-18
115.368,03-May-18
115.0437,04-May-18
115.8885,07-May-18
115.9877,08-May-18
115.9827,09-May-18
115.566,10-May-18
116.1064,11-May-18
115.9384,14-May-18
115.8869,15-May-18
115.6454,16-May-18
115.3966,17-May-18
115.0006,18-May-18
114.0175,21-May-18
114.4297,22-May-18
113.8201,23-May-18
114.3339,24-May-18
115.4514,25-May-18
116.1034,28-May-18
115.9908,29-May-18
116.0628,30-May-18
116.7526,31-May-18
116.1583,01-Jun-18
115.7865,04-Jun-18
115.2997,05-Jun-18
115.9842,06-Jun-18
116.3691,07-Jun-18
116.4479,08-Jun-18
116.5289,11-Jun-18
116.6386,12-Jun-18
116.8509,13-Jun-18
116.6386,14-Jun-18
116.3333,15-Jun-18
116.164,18-Jun-18
115.4713,19-Jun-18
115.8361,20-Jun-18
115.4687,21-Jun-18
115.9365,22-Jun-18
115.3766,25-Jun-18
115.4179,26-Jun-18
114.4017,27-Jun-18
113.7554,28-Jun-18
114.5073,29-Jun-18
113.9442,02-Jul-18
114.3196,03-Jul-18
114.5831,04-Jul-18
114.2054,05-Jul-18
114.5803,06-Jul-18
115.2854,09-Jul-18
115.719,10-Jul-18
115.5446,11-Jul-18
115.679,12-Jul-18
115.3358,13-Jul-18
114.4147,16-Jul-18
115.336,17-Jul-18
114.7426,18-Jul-18
114.2379,19-Jul-18
114.2174,20-Jul-18
114.6349,23-Jul-18
115.5079,24-Jul-18
115.2604,25-Jul-18
115.8273,26-Jul-18
116.4128,27-Jul-18
116.8652,30-Jul-18
116.9504,31-Jul-18
117.1226,01-Aug-18
116.891,02-Aug-18
117.5715,03-Aug-18
118.0448,06-Aug-18
118.0486,07-Aug-18
118.2956,08-Aug-18
118.7327,09-Aug-18
118.2638,10-Aug-18
