Net Asset Value,NAV date
35.31,10-Dec-20
35.5,11-Dec-20
35.64,14-Dec-20
35.72,15-Dec-20
35.96,16-Dec-20
35.81,17-Dec-20
35.9,18-Dec-20
34.38,21-Dec-20
34.99,22-Dec-20
35.68,23-Dec-20
35.92,24-Dec-20
36.14,28-Dec-20
36.26,29-Dec-20
36.28,30-Dec-20
36.22,31-Dec-20
36.53,01-Jan-21
37.03,04-Jan-21
37.13,05-Jan-21
37.22,06-Jan-21
37.51,07-Jan-21
38.09,08-Jan-21
38.42,11-Jan-21
38.73,12-Jan-21
39.13,13-Jan-21
39.12,14-Jan-21
38.77,15-Jan-21
38.04,18-Jan-21
38.6,19-Jan-21
38.8,20-Jan-21
38.2,21-Jan-21
37.73,22-Jan-21
37.56,25-Jan-21
36.96,27-Jan-21
36.67,28-Jan-21
36.25,29-Jan-21
37.73,01-Feb-21
38.72,02-Feb-21
39.17,03-Feb-21
39.72,04-Feb-21
39.7,05-Feb-21
40.36,08-Feb-21
40.24,09-Feb-21
40.26,10-Feb-21
40.45,11-Feb-21
40.22,12-Feb-21
40.69,15-Feb-21
40.67,16-Feb-21
40.65,17-Feb-21
40.76,18-Feb-21
40.22,19-Feb-21
39.41,22-Feb-21
39.74,23-Feb-21
40.24,24-Feb-21
40.67,25-Feb-21
39.34,26-Feb-21
39.71,01-Mar-21
40.51,02-Mar-21
41.14,03-Mar-21
40.77,04-Mar-21
40.27,05-Mar-21
40.56,08-Mar-21
40.46,09-Mar-21
40.71,10-Mar-21
40.42,12-Mar-21
40.19,15-Mar-21
40.16,16-Mar-21
39.55,17-Mar-21
39.22,18-Mar-21
39.64,19-Mar-21
39.8,22-Mar-21
