Net Asset Value,NAV date
51.8279,10-Jun-19
51.8718,11-Jun-19
51.9589,12-Jun-19
51.976,13-Jun-19
52.1747,14-Jun-19
52.1784,17-Jun-19
52.4302,18-Jun-19
52.4096,19-Jun-19
52.54,20-Jun-19
52.3779,21-Jun-19
52.4,24-Jun-19
52.3284,25-Jun-19
52.2184,26-Jun-19
52.3041,27-Jun-19
52.3324,28-Jun-19
52.3367,01-Jul-19
52.3982,02-Jul-19
52.4607,03-Jul-19
52.604,04-Jul-19
52.8652,05-Jul-19
53.162,08-Jul-19
53.1197,09-Jul-19
53.2516,10-Jul-19
53.3687,11-Jul-19
53.417,12-Jul-19
53.5841,15-Jul-19
53.7331,16-Jul-19
53.6898,17-Jul-19
53.6495,18-Jul-19
53.6658,19-Jul-19
53.5695,22-Jul-19
53.477,23-Jul-19
53.5271,24-Jul-19
53.3401,25-Jul-19
53.3584,26-Jul-19
53.5851,29-Jul-19
53.5985,30-Jul-19
53.6578,31-Jul-19
53.5942,01-Aug-19
53.7391,02-Aug-19
53.6739,05-Aug-19
53.7709,06-Aug-19
53.8369,07-Aug-19
53.8423,08-Aug-19
53.6286,09-Aug-19
53.6111,13-Aug-19
53.3395,14-Aug-19
53.5398,16-Aug-19
53.476,19-Aug-19
53.5569,20-Aug-19
53.6401,21-Aug-19
53.7416,22-Aug-19
53.7675,23-Aug-19
53.9607,26-Aug-19
53.8876,27-Aug-19
53.8119,28-Aug-19
53.7506,29-Aug-19
53.766,30-Aug-19
53.9575,03-Sep-19
53.9817,04-Sep-19
53.9385,05-Sep-19
53.9052,06-Sep-19
54.0122,09-Sep-19
53.813,11-Sep-19
53.7132,12-Sep-19
53.7874,13-Sep-19
53.6714,16-Sep-19
53.6157,17-Sep-19
53.8758,18-Sep-19
53.8735,19-Sep-19
53.3862,20-Sep-19
53.4844,23-Sep-19
53.4024,24-Sep-19
53.4295,25-Sep-19
53.5279,26-Sep-19
53.5242,27-Sep-19
53.6518,30-Sep-19
53.8299,01-Oct-19
54.0364,03-Oct-19
53.8116,04-Oct-19
53.8355,07-Oct-19
53.8698,09-Oct-19
53.8031,10-Oct-19
53.6763,11-Oct-19
53.7932,14-Oct-19
53.7941,15-Oct-19
53.8589,16-Oct-19
53.7682,17-Oct-19
53.8028,18-Oct-19
53.8162,22-Oct-19
53.8887,23-Oct-19
53.9073,24-Oct-19
53.9296,25-Oct-19
53.9489,29-Oct-19
53.9951,30-Oct-19
54.0825,31-Oct-19
54.0888,01-Nov-19
54.0697,04-Nov-19
53.9797,05-Nov-19
54.0446,06-Nov-19
53.9936,07-Nov-19
53.908,08-Nov-19
53.8858,11-Nov-19
53.9789,13-Nov-19
54.0188,14-Nov-19
54.0439,15-Nov-19
54.1757,18-Nov-19
54.2357,19-Nov-19
54.3121,20-Nov-19
54.2075,21-Nov-19
54.2498,22-Nov-19
54.3182,25-Nov-19
54.3249,26-Nov-19
54.3337,27-Nov-19
54.3899,28-Nov-19
54.3784,29-Nov-19
54.3613,02-Dec-19
54.4213,03-Dec-19
54.4721,04-Dec-19
54.0398,05-Dec-19
53.9139,06-Dec-19
53.9636,09-Dec-19
53.88,10-Dec-19
53.7669,11-Dec-19
53.7309,12-Dec-19
53.671,13-Dec-19
53.6726,16-Dec-19
53.8181,17-Dec-19
53.9389,18-Dec-19
53.8901,19-Dec-19
54.2831,20-Dec-19
54.3737,23-Dec-19
54.4186,24-Dec-19
54.4947,26-Dec-19
54.5801,27-Dec-19
54.5524,30-Dec-19
54.5731,31-Dec-19
54.723,01-Jan-20
54.763,02-Jan-20
54.6305,03-Jan-20
54.4757,06-Jan-20
54.499,07-Jan-20
54.4795,08-Jan-20
54.5963,09-Jan-20
54.4377,10-Jan-20
54.4138,13-Jan-20
54.219,14-Jan-20
54.3317,15-Jan-20
54.3988,16-Jan-20
54.5035,17-Jan-20
54.5168,20-Jan-20
54.5802,21-Jan-20
54.6033,22-Jan-20
54.7088,23-Jan-20
54.7684,24-Jan-20
54.8389,27-Jan-20
54.8038,28-Jan-20
54.7696,29-Jan-20
54.7714,30-Jan-20
54.7454,31-Jan-20
55.1172,03-Feb-20
55.1726,04-Feb-20
55.1832,05-Feb-20
55.4968,06-Feb-20
55.6691,07-Feb-20
55.7322,10-Feb-20
55.7313,11-Feb-20
55.7011,12-Feb-20
55.8668,13-Feb-20
56.0119,14-Feb-20
56.1167,17-Feb-20
56.0455,18-Feb-20
56.0133,20-Feb-20
56.1762,24-Feb-20
56.1754,25-Feb-20
56.2456,26-Feb-20
56.1738,27-Feb-20
56.1318,28-Feb-20
56.1555,02-Mar-20
56.1626,03-Mar-20
56.3901,04-Mar-20
56.3879,05-Mar-20
56.5115,06-Mar-20
56.6624,09-Mar-20
56.5673,11-Mar-20
56.0333,12-Mar-20
55.6858,13-Mar-20
55.8272,16-Mar-20
55.5493,17-Mar-20
55.4064,18-Mar-20
54.8377,19-Mar-20
55.4037,20-Mar-20
54.8776,23-Mar-20
54.8989,24-Mar-20
55.1707,26-Mar-20
56.2484,27-Mar-20
56.1194,30-Mar-20
56.4863,31-Mar-20
56.2657,03-Apr-20
56.2657,03-Apr-20
55.8057,07-Apr-20
55.8057,07-Apr-20
55.578,08-Apr-20
55.578,08-Apr-20
55.5449,09-Apr-20
55.5449,09-Apr-20
55.6401,13-Apr-20
55.6401,13-Apr-20
55.9043,15-Apr-20
55.9043,15-Apr-20
56.0544,16-Apr-20
56.0544,16-Apr-20
56.3267,17-Apr-20
56.3267,17-Apr-20
56.8041,20-Apr-20
56.8041,20-Apr-20
56.8784,21-Apr-20
56.8784,21-Apr-20
56.8895,22-Apr-20
56.8895,22-Apr-20
57.3036,23-Apr-20
57.3036,23-Apr-20
56.9455,24-Apr-20
56.9455,24-Apr-20
56.9422,27-Apr-20
56.9422,27-Apr-20
56.8536,28-Apr-20
56.8536,28-Apr-20
56.7785,29-Apr-20
56.7785,29-Apr-20
56.7682,30-Apr-20
56.7682,30-Apr-20
57.015,04-May-20
57.015,04-May-20
57.2189,05-May-20
57.2189,05-May-20
57.4524,06-May-20
57.4524,06-May-20
57.6272,08-May-20
57.6272,08-May-20
57.259,11-May-20
57.259,11-May-20
57.2612,12-May-20
57.2612,12-May-20
57.3898,13-May-20
57.3898,13-May-20
57.5708,14-May-20
57.5708,14-May-20
57.6452,15-May-20
57.6452,15-May-20
57.7311,18-May-20
57.7311,18-May-20
57.8115,19-May-20
57.8115,19-May-20
57.8309,20-May-20
57.8309,20-May-20
57.8365,21-May-20
57.8365,21-May-20
58.1596,22-May-20
58.1596,22-May-20
58.1628,26-May-20
58.1628,26-May-20
58.1925,27-May-20
58.1925,27-May-20
58.2098,28-May-20
58.2098,28-May-20
58.1984,29-May-20
58.1984,29-May-20
58.0674,01-Jun-20
58.0674,01-Jun-20
58.0493,02-Jun-20
58.0493,02-Jun-20
58.0867,03-Jun-20
58.0867,03-Jun-20
58.1205,04-Jun-20
58.1205,04-Jun-20
58.1545,05-Jun-20
58.1545,05-Jun-20
58.1702,08-Jun-20
58.1702,08-Jun-20
58.2401,09-Jun-20
58.2401,09-Jun-20
58.2087,10-Jun-20
58.2087,10-Jun-20
58.3061,11-Jun-20
58.3061,11-Jun-20
58.2839,12-Jun-20
58.2839,12-Jun-20
58.3762,15-Jun-20
58.3762,15-Jun-20
58.2846,16-Jun-20
58.2846,16-Jun-20
58.2917,17-Jun-20
58.2917,17-Jun-20
58.4515,18-Jun-20
58.4515,18-Jun-20
58.5315,19-Jun-20
58.5315,19-Jun-20
58.5959,22-Jun-20
58.5959,22-Jun-20
58.6336,23-Jun-20
58.6336,23-Jun-20
58.5961,24-Jun-20
58.5961,24-Jun-20
58.6814,25-Jun-20
58.6814,25-Jun-20
58.6717,26-Jun-20
58.7116,29-Jun-20
58.7966,30-Jun-20
58.9179,01-Jul-20
58.9351,02-Jul-20
58.9277,03-Jul-20
58.9795,06-Jul-20
59.0844,07-Jul-20
59.2477,08-Jul-20
59.2716,09-Jul-20
59.425,10-Jul-20
59.4351,13-Jul-20
59.3523,14-Jul-20
59.4119,15-Jul-20
59.4338,16-Jul-20
59.4465,17-Jul-20
59.4635,20-Jul-20
59.3966,21-Jul-20
59.4087,22-Jul-20
59.441,23-Jul-20
59.4307,24-Jul-20
59.377,27-Jul-20
59.3853,28-Jul-20
59.457,29-Jul-20
59.4754,30-Jul-20
59.5064,31-Jul-20
59.5097,03-Aug-20
59.5265,04-Aug-20
59.569,05-Aug-20
59.3983,06-Aug-20
59.3098,07-Aug-20
59.2812,10-Aug-20
59.2296,11-Aug-20
59.2891,12-Aug-20
59.2806,13-Aug-20
59.1389,14-Aug-20
59.0979,17-Aug-20
59.078,18-Aug-20
59.0068,19-Aug-20
59.0316,20-Aug-20
58.6127,21-Aug-20
58.3168,24-Aug-20
58.4398,25-Aug-20
58.3219,26-Aug-20
58.3578,27-Aug-20
58.3419,28-Aug-20
58.5837,31-Aug-20
59.3008,01-Sep-20
59.377,02-Sep-20
59.4665,03-Sep-20
59.4178,04-Sep-20
59.213,07-Sep-20
59.011,08-Sep-20
59.1367,09-Sep-20
59.0572,10-Sep-20
59.0535,11-Sep-20
59.0461,14-Sep-20
59.0459,15-Sep-20
59.1442,16-Sep-20
59.0633,17-Sep-20
59.046,18-Sep-20
59.081,21-Sep-20
59.0907,22-Sep-20
59.1251,23-Sep-20
59.1246,24-Sep-20
59.0229,25-Sep-20
58.9542,28-Sep-20
59.0493,29-Sep-20
59.1446,30-Sep-20
59.2146,01-Oct-20
59.2288,05-Oct-20
59.1755,06-Oct-20
59.195,07-Oct-20
59.2036,08-Oct-20
59.572,09-Oct-20
59.7261,12-Oct-20
59.741,13-Oct-20
59.7586,14-Oct-20
59.794,15-Oct-20
59.7328,16-Oct-20
59.7362,19-Oct-20
59.7445,20-Oct-20
59.8312,21-Oct-20
59.8487,22-Oct-20
60.0526,23-Oct-20
60.2279,26-Oct-20
60.2126,27-Oct-20
60.1972,28-Oct-20
60.1163,29-Oct-20
60.1148,02-Nov-20
60.0654,03-Nov-20
60.0701,04-Nov-20
60.1623,05-Nov-20
60.1981,06-Nov-20
60.1637,09-Nov-20
60.1026,10-Nov-20
60.1109,11-Nov-20
60.1122,12-Nov-20
60.1622,13-Nov-20
60.3113,17-Nov-20
60.3686,18-Nov-20
60.4007,19-Nov-20
60.4385,20-Nov-20
60.3969,23-Nov-20
60.4694,24-Nov-20
60.5301,25-Nov-20
60.6624,26-Nov-20
60.6129,27-Nov-20
60.62,01-Dec-20
60.6432,02-Dec-20
60.7966,03-Dec-20
60.9343,04-Dec-20
60.9502,07-Dec-20
60.9545,08-Dec-20
61.0322,09-Dec-20
61.0399,10-Dec-20
60.9726,11-Dec-20
60.9936,14-Dec-20
61.0053,15-Dec-20
60.9994,16-Dec-20
61.0018,17-Dec-20
61.0186,18-Dec-20
61.0322,21-Dec-20
61.0766,22-Dec-20
61.0967,23-Dec-20
61.104,24-Dec-20
61.1918,28-Dec-20
61.1947,29-Dec-20
61.2266,30-Dec-20
61.2638,31-Dec-20
61.2798,01-Jan-21
61.3777,04-Jan-21
61.4303,05-Jan-21
61.3737,06-Jan-21
61.3761,07-Jan-21
61.4062,08-Jan-21
61.3215,11-Jan-21
61.311,12-Jan-21
61.2987,13-Jan-21
61.3121,14-Jan-21
61.2703,15-Jan-21
61.2881,18-Jan-21
61.3232,19-Jan-21
61.3212,20-Jan-21
61.3126,21-Jan-21
61.2991,22-Jan-21
61.2942,25-Jan-21
61.3188,27-Jan-21
61.4363,28-Jan-21
61.4022,29-Jan-21
60.8943,01-Feb-21
60.6418,02-Feb-21
60.776,03-Feb-21
60.8159,04-Feb-21
60.6336,05-Feb-21
60.6873,08-Feb-21
60.472,09-Feb-21
60.5583,10-Feb-21
60.5014,11-Feb-21
60.4791,12-Feb-21
60.433,15-Feb-21
60.4191,16-Feb-21
60.4126,17-Feb-21
60.2523,18-Feb-21
60.0408,22-Feb-21
60.0249,23-Feb-21
60.0657,24-Feb-21
60.0445,25-Feb-21
59.8926,26-Feb-21
59.9759,01-Mar-21
59.9977,02-Mar-21
60.0111,03-Mar-21
60.0215,04-Mar-21
59.9332,05-Mar-21
59.9241,08-Mar-21
59.8821,09-Mar-21
59.8605,10-Mar-21
59.6898,12-Mar-21
59.6416,15-Mar-21
59.6984,16-Mar-21
59.7187,17-Mar-21
59.7097,18-Mar-21
59.8904,19-Mar-21
60.0156,22-Mar-21
60.1345,23-Mar-21
60.1956,24-Mar-21
60.2304,25-Mar-21
60.2573,26-Mar-21
60.2935,30-Mar-21
60.331,31-Mar-21
60.4231,05-Apr-21
60.4902,06-Apr-21
60.526,07-Apr-21
60.5125,08-Apr-21
60.507,09-Apr-21
60.4853,12-Apr-21
60.4924,15-Apr-21
60.4753,16-Apr-21
60.5259,19-Apr-21
60.5282,20-Apr-21
60.562,22-Apr-21
60.4752,23-Apr-21
60.5177,26-Apr-21
60.5722,27-Apr-21
60.618,28-Apr-21
60.5837,29-Apr-21
60.6204,30-Apr-21
60.6237,03-May-21
60.6246,04-May-21
60.6981,05-May-21
60.7162,06-May-21
60.7799,07-May-21
60.759,10-May-21
60.8476,11-May-21
60.8471,12-May-21
60.8574,14-May-21
60.9012,17-May-21
60.9332,18-May-21
60.9563,19-May-21
60.9204,20-May-21
60.9383,21-May-21
60.9956,24-May-21
61.0025,25-May-21
60.9815,27-May-21
