Net Asset Value,NAV date
42.463,05-Oct-15
42.458,06-Oct-15
42.581,07-Oct-15
42.435,08-Oct-15
42.528,09-Oct-15
42.435,12-Oct-15
42.44,13-Oct-15
42.363,14-Oct-15
42.905,15-Oct-15
43.217,16-Oct-15
43.219,19-Oct-15
43.338,20-Oct-15
43.324,21-Oct-15
43.423,23-Oct-15
43.243,26-Oct-15
43.179,27-Oct-15
42.789,28-Oct-15
42.333,29-Oct-15
42.042,30-Oct-15
42.05,02-Nov-15
42.116,03-Nov-15
42.052,04-Nov-15
41.48,05-Nov-15
41.625,06-Nov-15
41.843,09-Nov-15
41.379,10-Nov-15
41.681,13-Nov-15
42.01,16-Nov-15
42.052,17-Nov-15
41.523,18-Nov-15
42.294,19-Nov-15
42.637,20-Nov-15
42.862,23-Nov-15
42.761,24-Nov-15
43.115,26-Nov-15
43.598,27-Nov-15
43.948,30-Nov-15
43.9,01-Dec-15
43.548,02-Dec-15
42.977,03-Dec-15
42.724,04-Dec-15
42.659,07-Dec-15
42.035,08-Dec-15
41.354,09-Dec-15
41.845,10-Dec-15
41.424,11-Dec-15
41.572,14-Dec-15
41.568,15-Dec-15
41.795,16-Dec-15
42.203,17-Dec-15
42.176,18-Dec-15
42.463,21-Dec-15
42.252,22-Dec-15
42.755,23-Dec-15
43.055,24-Dec-15
43.089,28-Dec-15
43.111,29-Dec-15
42.854,30-Dec-15
42.948,31-Dec-15
43.322,01-Jan-16
42.303,04-Jan-16
42.483,05-Jan-16
42.121,06-Jan-16
40.641,07-Jan-16
40.921,08-Jan-16
40.53,11-Jan-16
40.069,12-Jan-16
39.728,13-Jan-16
39.216,14-Jan-16
38.124,15-Jan-16
36.949,18-Jan-16
37.457,19-Jan-16
36.489,20-Jan-16
36.635,21-Jan-16
37.584,22-Jan-16
37.696,25-Jan-16
37.85,27-Jan-16
37.671,28-Jan-16
37.817,29-Jan-16
37.773,01-Feb-16
37.008,02-Feb-16
36.008,03-Feb-16
36.06,04-Feb-16
36.519,05-Feb-16
36.38,08-Feb-16
35.63,09-Feb-16
34.903,10-Feb-16
33.64,11-Feb-16
33.423,12-Feb-16
35.25,15-Feb-16
34.139,16-Feb-16
34.455,17-Feb-16
34.807,18-Feb-16
35.201,19-Feb-16
35.201,22-Feb-16
34.51,23-Feb-16
34.138,24-Feb-16
