Net Asset Value,NAV date
25.15,11-Jul-19
25.123,12-Jul-19
25.161,15-Jul-19
25.27,16-Jul-19
25.298,17-Jul-19
25.122,18-Jul-19
24.796,19-Jul-19
24.669,22-Jul-19
24.631,23-Jul-19
24.461,24-Jul-19
24.505,25-Jul-19
24.617,26-Jul-19
24.53,29-Jul-19
24.251,30-Jul-19
24.361,31-Jul-19
24.091,01-Aug-19
24.043,02-Aug-19
23.783,05-Aug-19
24.001,06-Aug-19
23.885,07-Aug-19
24.143,08-Aug-19
24.285,09-Aug-19
23.938,13-Aug-19
24.092,14-Aug-19
24.158,16-Aug-19
24.206,19-Aug-19
24.108,20-Aug-19
23.926,21-Aug-19
23.656,22-Aug-19
23.737,23-Aug-19
24.156,26-Aug-19
24.32,27-Aug-19
24.212,28-Aug-19
23.989,29-Aug-19
24.12,30-Aug-19
23.77,03-Sep-19
23.866,04-Sep-19
23.905,05-Sep-19
24.049,06-Sep-19
24.177,09-Sep-19
24.28,11-Sep-19
24.264,12-Sep-19
24.474,13-Sep-19
24.359,16-Sep-19
24.015,17-Sep-19
24.097,18-Sep-19
23.872,19-Sep-19
24.914,20-Sep-19
25.609,23-Sep-19
25.546,24-Sep-19
25.219,25-Sep-19
25.417,26-Sep-19
25.348,27-Sep-19
25.181,30-Sep-19
25.023,01-Oct-19
24.99,03-Oct-19
24.78,04-Oct-19
24.651,07-Oct-19
25,09-Oct-19
24.78,10-Oct-19
24.902,11-Oct-19
24.987,14-Oct-19
25.13,15-Oct-19
25.146,16-Oct-19
25.349,17-Oct-19
25.495,18-Oct-19
25.504,22-Oct-19
25.537,23-Oct-19
25.48,24-Oct-19
25.54,25-Oct-19
25.836,29-Oct-19
25.938,30-Oct-19
26.042,31-Oct-19
26.065,01-Nov-19
26.134,04-Nov-19
26.024,05-Nov-19
26.09,06-Nov-19
26.097,07-Nov-19
26.022,08-Nov-19
26.118,11-Nov-19
25.995,13-Nov-19
26.077,14-Nov-19
26.082,15-Nov-19
26.098,18-Nov-19
26.162,19-Nov-19
26.275,20-Nov-19
26.186,21-Nov-19
26.086,22-Nov-19
26.259,25-Nov-19
26.274,26-Nov-19
26.356,27-Nov-19
26.459,28-Nov-19
26.389,29-Nov-19
26.373,02-Dec-19
26.251,03-Dec-19
26.386,04-Dec-19
26.303,05-Dec-19
26.139,06-Dec-19
26.168,09-Dec-19
26.013,10-Dec-19
26.074,11-Dec-19
26.228,12-Dec-19
26.421,13-Dec-19
26.383,16-Dec-19
26.535,17-Dec-19
26.609,18-Dec-19
26.609,19-Dec-19
26.696,20-Dec-19
26.686,23-Dec-19
26.613,24-Dec-19
26.548,26-Dec-19
26.762,27-Dec-19
26.768,30-Dec-19
26.738,31-Dec-19
26.805,01-Jan-20
26.996,02-Jan-20
26.976,03-Jan-20
26.589,06-Jan-20
26.726,07-Jan-20
26.73,08-Jan-20
27.069,09-Jan-20
27.1,10-Jan-20
27.183,13-Jan-20
27.209,14-Jan-20
27.179,15-Jan-20
27.224,16-Jan-20
27.244,17-Jan-20
27.099,20-Jan-20
27.059,21-Jan-20
26.983,22-Jan-20
27.233,23-Jan-20
27.461,24-Jan-20
27.388,27-Jan-20
27.336,28-Jan-20
27.393,29-Jan-20
27.249,30-Jan-20
27.21,31-Jan-20
26.728,03-Feb-20
27.14,04-Feb-20
27.359,05-Feb-20
27.455,06-Feb-20
27.472,07-Feb-20
27.307,10-Feb-20
27.357,11-Feb-20
27.412,12-Feb-20
27.335,13-Feb-20
27.212,14-Feb-20
27.042,17-Feb-20
26.989,18-Feb-20
27.237,19-Feb-20
27.227,20-Feb-20
26.892,24-Feb-20
26.792,25-Feb-20
26.569,26-Feb-20
26.455,27-Feb-20
25.823,28-Feb-20
25.679,02-Mar-20
