Net Asset Value,NAV date
28.7744,21-Oct-15
28.7855,23-Oct-15
28.7855,26-Oct-15
28.7972,27-Oct-15
28.8079,28-Oct-15
28.797,29-Oct-15
28.7947,30-Oct-15
28.8183,02-Nov-15
28.8196,03-Nov-15
28.8166,04-Nov-15
28.8017,05-Nov-15
28.8044,06-Nov-15
28.7873,09-Nov-15
28.8063,10-Nov-15
28.8475,13-Nov-15
28.864,16-Nov-15
28.8618,17-Nov-15
28.8598,18-Nov-15
28.8699,19-Nov-15
28.8519,20-Nov-15
28.8511,23-Nov-15
28.8686,24-Nov-15
28.8662,26-Nov-15
28.8445,27-Nov-15
28.8465,30-Nov-15
28.878,01-Dec-15
28.887,02-Dec-15
28.9138,03-Dec-15
28.8862,04-Dec-15
28.8967,07-Dec-15
28.8757,08-Dec-15
28.8737,09-Dec-15
28.8728,10-Dec-15
28.8616,11-Dec-15
28.8625,14-Dec-15
28.864,15-Dec-15
28.8927,16-Dec-15
28.9086,17-Dec-15
28.8982,18-Dec-15
28.8934,21-Dec-15
28.9055,22-Dec-15
28.9195,23-Dec-15
28.9425,28-Dec-15
28.9378,29-Dec-15
28.9501,30-Dec-15
28.9587,31-Dec-15
28.9921,01-Jan-16
29.0175,04-Jan-16
29.0289,05-Jan-16
29.0385,06-Jan-16
29.0556,07-Jan-16
29.0655,08-Jan-16
29.0759,11-Jan-16
29.064,12-Jan-16
29.0519,13-Jan-16
29.0424,14-Jan-16
29.0119,15-Jan-16
29.0232,18-Jan-16
29.038,19-Jan-16
29.0569,20-Jan-16
29.0895,21-Jan-16
29.0757,22-Jan-16
29.0782,25-Jan-16
29.0941,27-Jan-16
29.0775,28-Jan-16
29.0957,29-Jan-16
29.1078,01-Feb-16
29.0748,02-Feb-16
29.0586,03-Feb-16
29.0733,04-Feb-16
29.0825,05-Feb-16
29.0958,08-Feb-16
29.0885,09-Feb-16
29.0959,10-Feb-16
29.1052,11-Feb-16
29.099,12-Feb-16
29.0877,15-Feb-16
29.0695,16-Feb-16
29.0508,17-Feb-16
29.0613,18-Feb-16
29.0504,22-Feb-16
28.982,23-Feb-16
28.9638,24-Feb-16
28.9117,25-Feb-16
28.954,26-Feb-16
29.1539,29-Feb-16
29.1769,01-Mar-16
29.1838,02-Mar-16
29.1771,03-Mar-16
