Net Asset Value,NAV date
31.3425,21-Aug-19
31.264,22-Aug-19
31.3126,23-Aug-19
31.5174,26-Aug-19
31.5918,27-Aug-19
31.5357,28-Aug-19
31.4228,29-Aug-19
31.4848,30-Aug-19
31.4158,03-Sep-19
31.4711,04-Sep-19
31.4749,05-Sep-19
31.5901,06-Sep-19
31.7374,09-Sep-19
31.7198,11-Sep-19
31.6574,12-Sep-19
31.7865,13-Sep-19
31.7277,16-Sep-19
31.5797,17-Sep-19
31.7451,18-Sep-19
31.6349,19-Sep-19
31.8466,20-Sep-19
32.1892,23-Sep-19
32.1326,24-Sep-19
32.0103,25-Sep-19
32.1362,26-Sep-19
32.1313,27-Sep-19
32.079,30-Sep-19
32.0294,01-Oct-19
32.127,03-Oct-19
31.9857,04-Oct-19
31.9767,07-Oct-19
32.1557,09-Oct-19
32.0343,10-Oct-19
32.0408,11-Oct-19
32.1292,14-Oct-19
32.1703,15-Oct-19
32.1873,16-Oct-19
32.2716,17-Oct-19
32.3671,18-Oct-19
32.3909,22-Oct-19
32.463,23-Oct-19
32.4397,24-Oct-19
32.4614,25-Oct-19
32.5977,29-Oct-19
32.6487,30-Oct-19
32.7073,31-Oct-19
32.7413,01-Nov-19
32.7451,04-Nov-19
32.6997,05-Nov-19
32.748,06-Nov-19
32.7828,07-Nov-19
32.7152,08-Nov-19
32.7736,11-Nov-19
32.7044,13-Nov-19
32.7773,14-Nov-19
32.8019,15-Nov-19
32.8193,18-Nov-19
32.8353,19-Nov-19
32.894,20-Nov-19
32.8082,21-Nov-19
32.8237,22-Nov-19
32.9167,25-Nov-19
32.962,26-Nov-19
33.0093,27-Nov-19
33.0786,28-Nov-19
33.0389,29-Nov-19
33.0162,02-Dec-19
33.0044,03-Dec-19
33.0797,04-Dec-19
32.9148,05-Dec-19
32.7895,06-Dec-19
32.8042,09-Dec-19
32.6806,10-Dec-19
32.6747,11-Dec-19
32.753,12-Dec-19
32.7841,13-Dec-19
32.734,16-Dec-19
32.8402,17-Dec-19
32.8948,18-Dec-19
32.8927,19-Dec-19
33.0626,20-Dec-19
33.1258,23-Dec-19
33.1041,24-Dec-19
33.0955,26-Dec-19
33.1941,27-Dec-19
33.1927,30-Dec-19
33.194,31-Dec-19
33.259,01-Jan-20
33.3374,02-Jan-20
33.2842,03-Jan-20
